smiles,CHEMBL1862_Ki,group
Nc1[nH]cnc2nnc(-c3ccc(Cl)cc3)c1-2,-2.6989700043360187,training
Cc1ccc(N2NC(=O)/C(=C/c3ccc(-c4ccc(C)c(Cl)c4)o3)C2=O)cc1C,-3.6989700043360183,training
O=C1NN(c2ccc(Cl)c(Cl)c2)C(=O)/C1=C\c1cccc(OCc2ccccc2)c1,-3.0,training
O=C1NN(c2ccc(I)cc2)C(=O)/C1=C\c1cc2c(cc1Br)OCO2,-3.397940008672037,training
O=C1NN(c2ccc(I)cc2)C(=O)/C1=C\c1ccc(N2CCOCC2)cc1,-4.301029995663981,training
O=C1NN(c2ccc(I)cc2)C(=O)/C1=C\c1ccc(I)cc1,-2.903089986991944,training
O=C1NN(c2ccc(I)cc2)C(=O)/C1=C\c1ccccc1,-2.7781512503836434,training
O=C(Nc1ccccc1)Nc1nnc(Cc2ccccc2)s1,-4.763427993562937,training
COc1cc(SC)ccc1C(=O)Nc1nnc(CCc2ccccc2)s1,-3.3010299956639813,training
O=C(Nc1nnc(CCc2ccccc2)s1)c1ccccc1I,-3.113943352306837,test
O=C(Nc1nnc(CCc2ccccc2)s1)c1ccc(I)cc1,-2.6020599913279625,training
Cc1cc(-c2c(Cl)cccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,-1.292256071356476,training
COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OC,-2.977723605288848,training
N#Cc1cnc2cc(-c3ccc(CN4CCOCC4)cc3)ccc2c1N[C@@H]1C[C@H]1c1ccccc1,-2.4771212547196626,training
N#Cc1cnc2ccc(-c3ccc(CN)cc3)cc2c1N[C@@H]1C[C@H]1c1ccccc1,-2.886490725172482,valid
COc1cc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2cc1OCCCN1CCN(C)CC1,-1.6434526764861874,training
COc1cc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2cc1OCCCN1CCOCC1,-2.3010299956639813,training
COCCOc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OC,-2.591064607026499,training
COc1cc2c(N[C@@H]3C[C@H]3c3ccccc3)c(C#N)cnc2cc1OCCCc1cccnc1,-2.4771212547196626,training
COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OCCCc1cccnc1,-3.255272505103306,valid
COc1cc2ncc(C#N)c(N[C@@H]3C[C@H]3c3ccccc3)c2cc1OCCCN1CCOCC1,-3.255272505103306,training
Cc1cc(-c2cc(N)ccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,-1.2041199826559248,training
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)C4CCNCC4)cc3)nc12,-0.6127838567197355,valid
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)CCCN4CCCC4)cc3)nc12,-0.9469432706978254,training
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)N(C)CCN4CCCC4)cc3)nc12,0.1249387366082999,training
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(S(=O)(=O)NCCN4CCCC4)cc3)nc12,-0.505149978319906,training
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(Nc3ccc(C(=O)N4CCNCC4)cc3)nc12,-0.921686475483602,training
COc1ccc(CSc2nnc(NC(=O)c3ccccc3Cl)s2)cc1,-3.100370545117563,training
O=C(Nc1nnc(SCc2ccccc2)s1)c1ccccc1Cl,-2.963787827345555,training
O=C(Nc1nnc(SCc2cccc(Cl)c2)s1)c1ccccc1Cl,-2.880813592280792,valid
O=C(Nc1nnc(SCc2ccc(F)cc2)s1)c1ccccc1Cl,-2.6085260335771943,training
O=C(Nc1nnc(SCc2ccccc2)s1)c1ccc(Cl)cc1,-2.6020599913279625,valid
O=C(Nc1nnc(SCc2cccc(Cl)c2)s1)c1ccc(F)cc1,-2.56702636615906,training
O=C(Nc1nnc(SCc2cccc(F)c2)s1)c1ccccc1Cl,-2.4345689040341987,training
O=C(Nc1nnc(SCc2ccc(Br)cc2)s1)c1ccccc1Cl,-2.3521825181113627,training
O=C(Nc1nnc(SCc2cccc(F)c2)s1)c1ccc(Cl)cc1,-2.3364597338485296,test
O=C(Nc1nnc(SCc2ccc([N+](=O)[O-])cc2)s1)c1ccc(F)cc1,-2.322219294733919,valid
COc1ccc(CSc2nnc(NC(=O)c3ccc(F)cc3)s2)cc1,-2.290034611362518,training
COc1ccc(CSc2nnc(NC(=O)c3ccc(Cl)cc3)s2)cc1,-2.2764618041732443,training
O=C(Nc1nnc(SCc2cccc(F)c2)s1)c1ccc(F)cc1,-2.2227164711475837,training
O=C(Nc1nnc(SCc2ccc(F)cc2)s1)c1ccc(Cl)cc1,-2.0170333392987803,training
