smiles,CHEMBL238_Ki,group
CN1CCC(O)(c2ccc(Cl)c(Cl)c2)C([C@@H](O)c2ccc(Cl)c(Cl)c2)C1,-3.617000341120899,test
CN1CCC(O)(c2ccc(Cl)c(Cl)c2)C(C(=O)c2ccc(Cl)c(Cl)c2)C1,-1.0374264979406236,training
Cc1ccc(C2OC(=O)OC3(c4ccc(C)cc4)CCN(C)CC23)cc1,-3.913283901760418,training
Cc1ccc([C@H](O)C2CN(C)CCC2(O)c2ccc(C)cc2)cc1,-4.027349607774757,training
CN1CCC(O)(c2ccc(F)cc2)C(C(=O)c2ccc(F)cc2)C1,-3.755874855672492,training
CN1CCC(O)(c2ccc(Cl)cc2Cl)C([C@@H](O)c2ccc(Cl)cc2Cl)C1,-3.638489256954637,training
CN1CCC(O)(c2ccc(Cl)cc2Cl)C(C(=O)c2ccc(Cl)cc2Cl)C1,-3.562292864456474,training
CN(C)Cc1ccccc1Sc1ccc(C#N)cc1N,-3.153204900084284,training
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,-0.3560258571931227,training
CNCCC(Oc1ccccc1OC)c1ccccc1,-1.4771212547196624,training
CN(C)Cc1ccccc1Sc1ccc(C(F)(F)F)cc1N,-3.309204179670408,training
COc1ccc(Sc2ccccc2CN(C)C)c(N)c1,-3.4234097277330933,training
CN(C)Cc1ccccc1Sc1ccc(Cl)cc1N,-2.060697840353612,training
CN1C2CCC1[C@@H](/C=C/Cl)[C@@H](c1ccc(Cl)cc1)C2,0.2596373105057561,training
CN(CCOC(c1ccccc1)c1ccccc1)C1CCN(CCCc2ccccc2)CC1,-1.4771212547196624,training
OC1(c2ccc(Cl)cc2)c2cccc(F)c2C2=NCCN21,-1.3636119798921444,training
Fc1ccc(CCNC2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,-2.041392685158225,training
Oc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,-1.9400181550076632,training
CN(CCCc1ccccc1)C1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,-2.531478917042255,training
c1ccc(CCCNC2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,-2.204119982655925,valid
COc1cccc2c1C1=NCCN1C2(O)c1ccc(Cl)cc1,-0.4623979978989561,valid
Fc1ccc(CCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,-2.0,training
COc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,-1.5587085705331658,training
OC1(c2ccccc2)c2ccccc2C2=NCCN21,-3.0293837776852097,training
c1ccc(CN2CCC(NCCOC(c3ccccc3)c3ccccc3)CC2)cc1,-1.919078092376074,training
c1ccc(CCCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,-1.255272505103306,training
NCCc1ccc(O)c(O)c1,-3.806179973983887,training
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21,-0.2304489213782739,training
OC1(c2ccc(Cl)cc2)c2cc(Cl)c(Cl)cc2C2=NCCN21,-0.021189299069938,test
COC(=O)C1C(c2ccc(OC)c(OC)c2)CC2CCC1N2C,-3.186391215695493,training
c1ccc(CCCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,-1.845098040014257,training
COc1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N1CCN=C21,-0.7781512503836436,valid
Fc1ccc(CCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,-1.9395192526186185,training
CN(CCc1ccc(F)cc1)CC1CCCN(CCOC(c2ccccc2)c2ccccc2)C1,-1.9542425094393248,training
COc1cccc2c1C(O)(c1ccc(Cl)cc1)N1CCN=C21,-1.0128372247051722,training
Clc1ccc(C2c3ccccc3C3=NCCN32)cc1,-1.3617278360175928,training
OC1(c2ccc(Cl)cc2)c2ccc3ccccc3c2C2=NCCCN21,-0.3031960574204888,training
OC1(c2ccc3ccccc3c2)c2ccc3ccccc3c2C2=NCCN21,-0.4517864355242902,valid
OC1(c2ccc(Cl)cc2)c2ccc3ccccc3c2C2=NCCN21,-1.434568904034199,training
