{'batch_size': 32, 'epochs': 100, 'device': 'cuda', 'seed': 42, 'num_run': 5, 'verbose': True, 'save_dir': './reg_results_1', 'model': {'backbone': 'gps', 'num_layer': 5, 'emb_dim': 300, 'heads': 6, 'layernorm': True, 'dropout_ratio': 0.3, 'attn_dropout_ratio': 0.3, 'temperature': 0.5, 'use_prompt': True, 'use_additional_feat': False, 'normalize': False, 'checkpoint': '/home/yuw253/project/MolMCL/checkpoint/zinc-gps_best.pt'}, 'optim': {'prompt_lr': 0.0005, 'pretrain_lr': 0.0005, 'finetune_lr': 0.0005, 'decay': '1e-6', 'gradient_clip': 0, 'scheduler': 'cos_anneal_wu'}, 'prompt_optim': {'skip_bo': True, 'inits': None}, 'dataset': {'data_dir': './data/finetune/ADMET/data_with_group_Perimeter', 'data_name': 'Caco2', 'num_workers': 24, 'feat_type': 'super_rich', 'task': 'regression', 'split': 'Perimeter_2034'}}
Loading dataset Caco2 of size 842 with num_task=1
Loading checkpoint from /home/yuw253/project/MolMCL/checkpoint/zinc-gps_best.pt
tensor([[0.1510, 0.1012, 0.7478]]) rogi=-0.2585889399051666
tensor([[0.2835, 0.0854, 0.6310]]) rogi=-0.2576468884944916
tensor([[0.4083, 0.4083, 0.1834]]) rogi=-0.25591179728507996
tensor([[0.5341, 0.1078, 0.3580]]) rogi=-0.25564107298851013
tensor([[0.1012, 0.1510, 0.7478]]) rogi=-0.25521886348724365
tensor([[0.1164, 0.0235, 0.8601]]) rogi=-0.255197674036026
tensor([[0.2864, 0.4272, 0.2864]]) rogi=-0.25094935297966003
tensor([[0.1642, 0.0222, 0.8135]]) rogi=-0.24988442659378052
tensor([[0.4718, 0.3162, 0.2120]]) rogi=-0.24930378794670105
tensor([[0.0750, 0.3712, 0.5538]]) rogi=-0.24350985884666443
Best init point: 0.24350985884666443
Best init prompt probs: tensor([[0.0750, 0.3712, 0.5538]], dtype=torch.float64)
Best prompt weights: tensor([0.0000, 0.8000, 1.0000], dtype=torch.float64)
[ep5] -4.6345 -2.8860 0.00025 [0.075 0.372 0.553]
[ep6] -2.1022 -0.9731 0.0003 [0.075 0.373 0.552]
[ep7] -1.9621 -0.7681 0.00035 [0.075 0.373 0.552]
[ep8] -1.1267 -0.3358 0.0004 [0.075 0.374 0.551]
[ep9] -0.5659 -0.0993 0.00045000000000000004 [0.075 0.374 0.550]
[ep10] -0.5154 -0.0923 0.0005 [0.075 0.375 0.550]
[ep11] -0.6771 -0.1675 0.0004998477070593605 [0.076 0.375 0.550]
[ep12] -0.2273 0.2106 0.0004993910137829309 [0.076 0.375 0.549]
[ep13] -0.2224 0.1402 0.0004986304765811206 [0.076 0.376 0.549]
[ep14] -0.0337 0.1174 0.0004975670220513582 [0.076 0.376 0.548]
[ep15] 0.2132 0.1329 0.0004962019458491755 [0.076 0.376 0.548]
[ep16] 0.1186 0.1392 0.000494536911109651 [0.076 0.376 0.548]
[ep17] 0.1919 0.2460 0.000492573946421136 [0.076 0.376 0.548]
[ep18] 0.2850 0.3769 0.0004903154433537317 [0.076 0.377 0.547]
[ep19] 0.2778 0.4146 0.00048776415354553025 [0.076 0.377 0.547]
[ep20] 0.2392 0.4218 0.0004849231853501667 [0.076 0.377 0.547]
[ep21] 0.1606 0.3842 0.0004817960000497696 [0.076 0.377 0.547]
[ep22] 0.2633 0.4107 0.0004783864076379213 [0.076 0.377 0.546]
[ep23] 0.2931 0.4244 0.00047469856217776865 [0.076 0.378 0.546]
[ep24] 0.3691 0.5452 0.0004707369567409353 [0.076 0.378 0.546]
[ep25] 0.3418 0.5775 0.0004665064179334078 [0.076 0.378 0.546]
[ep26] 0.2248 0.4882 0.0004620121000150584 [0.076 0.378 0.546]
[ep27] 0.3440 0.6012 0.0004572594786199741 [0.076 0.378 0.546]
[ep28] 0.2809 0.5931 0.0004522543440852397 [0.076 0.378 0.545]
[ep29] 0.3424 0.6229 0.0004470027943963036 [0.077 0.378 0.545]
[ep30] 0.4452 0.6901 0.000441511227757523 [0.077 0.378 0.545]
[ep31] 0.4131 0.6469 0.0004357863347969358 [0.077 0.378 0.545]
[ep32] 0.4514 0.6675 0.0004298350904147626 [0.077 0.379 0.545]
[ep33] 0.5370 0.7015 0.0004236647452855641 [0.077 0.379 0.545]
[ep34] 0.3709 0.6341 0.0004172828170244114 [0.077 0.379 0.545]
[ep35] 0.4049 0.6225 0.00041069708102782997 [0.077 0.379 0.544]
[ep36] 0.5986 0.7256 0.0004039155610006769 [0.077 0.379 0.544]
[ep37] 0.3044 0.4943 0.0003969465191804921 [0.077 0.379 0.544]
[ep38] 0.3771 0.5890 0.00038979844627123493 [0.077 0.379 0.544]
[ep39] 0.4153 0.6661 0.0003824800510986691 [0.077 0.379 0.544]
[ep40] 0.5687 0.7009 0.00037500025 [0.077 0.379 0.544]
[ep41] 0.5070 0.6390 0.00036736815596069127 [0.077 0.379 0.544]
[ep42] 0.6015 0.7059 0.00035959306751169595 [0.077 0.379 0.544]
[ep43] 0.4676 0.6346 0.00035168445740062855 [0.077 0.379 0.544]
[ep44] 0.6022 0.7129 0.00034365196105068136 [0.077 0.380 0.543]
[ep45] 0.6342 0.6929 0.0003355053648213456 [0.077 0.380 0.543]
[ep46] 0.5320 0.6082 0.0003272545940852397 [0.077 0.380 0.543]
[ep47] 0.5421 0.5942 0.0003189097011355719 [0.077 0.380 0.543]
[ep48] 0.6494 0.6608 0.0003104808529389691 [0.077 0.380 0.543]
[ep49] 0.6392 0.6990 0.00030197831874859436 [0.077 0.380 0.543]
[ep50] 0.5513 0.5417 0.0002934124575926438 [0.077 0.380 0.543]
[ep51] 0.5633 0.4721 0.00028479370565346587 [0.077 0.380 0.543]
[ep52] 0.6385 0.7293 0.00027613256355268174 [0.077 0.380 0.543]
[ep53] 0.6325 0.5561 0.0002674395835577944 [0.077 0.380 0.543]
[ep54] 0.5901 0.6586 0.00025872535672587693 [0.077 0.380 0.543]
[ep55] 0.5884 0.6651 0.0002500005 [0.077 0.380 0.543]
[ep56] 0.5932 0.7178 0.00024127564327412317 [0.077 0.380 0.543]
[ep57] 0.5862 0.6741 0.0002325614164422056 [0.077 0.380 0.543]
[ep58] 0.6037 0.6185 0.00022386843644731834 [0.077 0.381 0.542]
[ep59] 0.6435 0.7239 0.00021520729434653418 [0.077 0.381 0.542]
[ep60] 0.6187 0.6017 0.0002065885424073563 [0.077 0.381 0.542]
[ep61] 0.6165 0.7295 0.00019802268125140564 [0.077 0.381 0.542]
[ep62] 0.6742 0.7343 0.0001895201470610309 [0.077 0.381 0.542]
[ep63] 0.6710 0.6834 0.00018109129886442816 [0.077 0.381 0.542]
[ep64] 0.5529 0.5550 0.00017274640591476037 [0.077 0.381 0.542]
[ep65] 0.6455 0.7329 0.0001644956351786545 [0.077 0.381 0.542]
[ep66] 0.6154 0.7287 0.0001563490389493187 [0.077 0.381 0.542]
[ep67] 0.6208 0.6530 0.00014831654259937156 [0.077 0.381 0.542]
[ep68] 0.6342 0.6256 0.00014040793248830402 [0.077 0.381 0.542]
[ep69] 0.6634 0.7274 0.00013263284403930878 [0.077 0.381 0.542]
[ep70] 0.6688 0.7154 0.00012500075000000004 [0.077 0.381 0.542]
[ep71] 0.6603 0.6672 0.00011752094890133092 [0.077 0.381 0.542]
[ep72] 0.6631 0.7313 0.00011020255372876507 [0.077 0.381 0.542]
[ep73] 0.6763 0.7182 0.0001030544808195079 [0.077 0.381 0.542]
[ep74] 0.6747 0.6782 9.60854389993231e-05 [0.077 0.381 0.542]
[ep75] 0.6757 0.7110 8.930391897217e-05 [0.077 0.381 0.542]
[ep76] 0.6488 0.7135 8.27181829755887e-05 [0.077 0.381 0.542]
[ep77] 0.6555 0.7386 7.63362547144359e-05 [0.077 0.381 0.542]
[ep78] 0.6622 0.7474 7.016590958523743e-05 [0.077 0.381 0.542]
[ep79] 0.6593 0.6593 6.421466520306416e-05 [0.077 0.381 0.542]
[ep80] 0.6807 0.7034 5.848977224247709e-05 [0.077 0.381 0.542]
[ep81] 0.6566 0.7217 5.299820560369633e-05 [0.077 0.381 0.542]
[ep82] 0.6661 0.7312 4.774665591476036e-05 [0.077 0.381 0.542]
[ep83] 0.6681 0.7346 4.274152138002588e-05 [0.077 0.381 0.542]
[ep84] 0.6630 0.7257 3.7988899984941595e-05 [0.077 0.381 0.542]
[ep85] 0.6677 0.7402 3.349458206659222e-05 [0.077 0.381 0.542]
[ep86] 0.6745 0.7518 2.9264043259064685e-05 [0.077 0.381 0.542]
[ep87] 0.6694 0.7419 2.5302437822231448e-05 [0.077 0.381 0.542]
[ep88] 0.6572 0.7196 2.1614592362078578e-05 [0.077 0.381 0.542]
[ep89] 0.6548 0.7373 1.8204999950230458e-05 [0.077 0.381 0.542]
[ep90] 0.6672 0.7253 1.5077814649833314e-05 [0.077 0.381 0.542]
[ep91] 0.6695 0.7470 1.2236846454469765e-05 [0.077 0.381 0.542]
[ep92] 0.6621 0.7318 9.685556646268245e-06 [0.077 0.381 0.542]
[ep93] 0.6555 0.7106 7.4270535788640206e-06 [0.077 0.381 0.542]
[ep94] 0.6549 0.7102 5.4640888903489454e-06 [0.077 0.381 0.542]
[ep95] 0.6708 0.7381 3.7990541508245015e-06 [0.077 0.381 0.542]
[ep96] 0.6641 0.7418 2.4339779486417807e-06 [0.077 0.381 0.542]
[ep97] 0.6556 0.7100 1.3705234188793617e-06 [0.077 0.381 0.542]
[ep98] 0.6634 0.7362 6.099862170690806e-07 [0.077 0.381 0.542]
[ep99] 0.6724 0.7334 1.5329294063956902e-07 [0.077 0.381 0.542]
[ep100] 0.6587 0.7135 1e-09 [0.077 0.381 0.542]
Prompt weight of last checkpoint: tensor([0.0771, 0.3809, 0.5420])
Prompt weight of best checkpoint: tensor([0.0771, 0.3809, 0.5420])
[Best AUC]: 0.6807 0.7135 0.7034
Loading checkpoint from /home/yuw253/project/MolMCL/checkpoint/zinc-gps_best.pt
Initial prompt weight: tensor([0.0000, 0.8000, 1.0000])
Initial prompt prob:   tensor([0.0750, 0.3712, 0.5538])
Seed: 2034
