smiles,CHEMBL219_Ki,group
COc1cc2c(cc1O)CN(CCCCNC(=O)c1ccc(I)cc1)CC2,-3.176091259,training
Cc1ccc(C2CCN(CCC3NC(=O)c4ccccc43)CC2)cc1C,-0.968482949,training
c1ccc(CCCNCCCOc2ccccc2)cc1,-0.51851394,training
Cn1c(CN2CCC(c3ncc(C(F)(F)F)cc3Cl)CC2)nc2ccccc21,-3.400000617,training
COc1ccc(CN2CCO[C@H](COc3cccc(F)c3)C2)cc1Cl,-1.033423755,training
c1ccc(CN2CCC(n3nnc(-c4ccccc4)n3)CC2)cc1,-1.431363764,training
CO/N=C(/CCN1CCN(c2ccccn2)CC1)c1cccc(C#N)c1,-1.303196057,training
c1ccc(-n2cc(CN3CCN(c4cc5ccc4CCc4ccc(cc4)CC5)CC3)cn2)cc1,-1.653212514,training
Clc1cccc(N2CCN(CCCc3cn(-c4ccn5nccc5c4)nn3)CC2)c1Cl,-1.62324929,training
CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3,-2.300008203,training
CCOc1cc(Cl)ccc1OCC1CN(Cc2ccc(Cl)cc2)CCO1,-1.113943352,training
O=C1NC(CCN2CCN(c3ccc4ccccc4c3)CC2)c2ccccc21,-1.0,training
Cn1c(N2CCCC2)nc2c(CN3CCN(c4ccccn4)CC3)c[nH]c2c1=O,-0.447158031,training
COc1ccc(C2(O)CCN(Cc3c[nH]c4ccccc34)CC2)cc1,-2.831869774,training
Cc1cc2nc(C)c(CN3CCN(c4ccc(F)cc4)CC3)n2c(C)n1,-2.556302501,training
CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1,-0.954242509,training
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(C=O)c3CC[C@@H]21,-3.776119799,training
C=CCN1CCC[C@H]1CNC(=O)c1cc(Br)ccc1OC,-3.230448921,training
CCOc1ccccc1OCC1CN(Cc2ccc(F)cc2)CCO1,-2.255272505,training
Fc1ccc(C(OCCN2C3CCC2CC(OC(c2ccc(F)cc2)c2ccc(F)cc2)C3)c2ccc(F)cc2)cc1,-2.938519725,training
C(#Cc1cccn1C1CCN(Cc2ccccc2)CC1)c1ccccc1,-3.51851394,training
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3[nH]2)CC1,-2.677606953,training
COc1ccc(Cn2nnc(C(=O)NCCCCN3CCN(c4ccccc4OC)CC3)c2C)cc1,-2.45000263,training
Cc1nn(C2CCN(Cc3cccc(C#N)c3)CC2)cc1-c1ccccc1,-0.079181246,training
CC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,-3.439332694,training
Cc1nc(Cl)c(Sc2ccc(Cl)cc2)c(NC2CCN(Cc3ccccc3)CC2)n1,-0.361727836,training
COc1ccccc1N1CCN(Cc2cc(C#N)c3cccccc2-3)CC1,-0.380211242,training
COc1ccccc1N1CCN(CCNC(=O)c2cnn3ccccc23)CC1,0.173925197,training
CCc1c(-c2ccccc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,0.065501549,training
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3c(F)cccc3C(F)(F)F)c3ccccc32)CC1,-3.301029996,training
CCCN1COC[C@@H]2c3cc(O)ccc3OC[C@H]21,-3.84509804,training
Cc1c(-c2cccs2)nc(O)n1C1CCN(Cc2ccccc2)CC1,0.0,training
Cc1ccc(OCCCNCCOc2ccccc2)cc1,-0.430719888,training
O=C(NCCCN1CCN(c2ncccn2)CC1)NN(Cc1ccccc1)c1ccccc1,-1.255272505,training
