smiles,CHEMBL234_Ki,group
CN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,-2.16136800223497,training
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2=O,-1.55630250076729,training
c1ccc(N2CCN(CCCn3c4ccccc4c4ccccc43)CC2)cc1,-3.38381536598043,training
Oc1nc2c(N3CCN(Cc4ccccc4)CC3)cccc2[nH]1,-1.75204844781944,training
O=C(NCCCN1CCN(c2ccccc2)CC1)c1cccc2c1-c1ccccc1C2=O,-2.63346845557959,training
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)-c1ccccc1-2,0.045757490560675,valid
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1Cc1ccccc1-2,-2.23044892137827,training
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)-c1ccccc1C2,-0.146128035678238,training
O=C1Cc2c(ccc(Cl)c2N2CCN(Cc3ccccc3)CC2)N1,-2.77180787899911,training
Fc1ccc(C(OC2CC3CCC(C2)N3Cc2ccc(Cl)c(Cl)c2)c2ccc(F)cc2)cc1,-2.44247976906445,training
COc1ccc(NS(=O)(=O)c2ccc(Br)cc2)cc1N1CCN(C)CC1,-2.90000096515347,test
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2=O,-0.53571596998551,training
COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN(C)CC1,-2.30000820255381,valid
CN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2,-3.73078227566639,training
O=C(NCCCN1CCN(c2ccccc2)CC1)c1ccc2c(c1)Cc1ccccc1-2,-3.16435285578444,valid
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,-2.04139268515822,training
O=C1Cc2c(cccc2N2CCN(Cc3ccccc3)CC2)N1,-0.732393759822968,training
OC1CCc2c(c3ccccc3n2CCCN2CCN(c3ccccc3)CC2)C1,-3.60314437262018,training
CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccc(Cl)cc1)c1ccc(Cl)cc1)C2,-2.34242268082221,test
c1ccc(CN2CCN(c3cccc4[nH]cnc34)CC2)cc1,-2.93976877545335,training
Fc1ccc(C(OCCN2C3CCC2CC(OC(c2ccc(F)cc2)c2ccc(F)cc2)C3)c2ccc(F)cc2)cc1,-2.33041377334919,training
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)C1c2ccccc2-c2ccccc21,-1.27875360095283,valid
O=C1c2ccccc2C(=O)N1CCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,-0.89209460269048,training
Fc1ccc(C(OCCOC2CC3CCC(C2)N3)c2ccc(F)cc2)cc1,-3.40140054078154,training
O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,-0.612783856719735,test
O=C(NCCCN1CCN(c2ccccc2)CC1)C1c2ccccc2-c2ccccc21,-2.53147891704225,training
Oc1cccc(N2CCN(Cc3ccccc3)CC2)c1,-1.46089784275655,training
c1ccc(CN2CCN(c3cccc4[nH]ccc34)CC2)cc1,-1.54900326202579,valid
CN1C2CCC1CC(OC1c3ccccc3Cc3ccccc31)C2,-2.28555730900777,training
CCN(CC)CCOCCOC1(c2ccccc2)CCCC1,-3.78532983501077,test
Fc1ccc(C(O[C@@H]2C[C@@H]3CC[C@H](C2)N3CCCCc2ccccc2)c2ccc(F)cc2)cc1,-1.13987908640124,training
C=CCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,-2.11394335230684,test
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)C1c2ccccc2-c2ccccc21,-1.38021124171161,training
Brc1ccc(N2CCN(Cc3ccccc3)CC2)c2cc[nH]c12,-1.7481880270062,training
FC(F)(F)c1nc2c(N3CCN(Cc4ccccc4)CC3)cccc2[nH]1,-1.16731733474818,training
Clc1cccc(C(OC2CC3CCC(C2)N3CCCc2ccccc2)c2ccccc2)c1,-1.86153441085904,training
O=C(NCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2=O,-1.44715803134222,training
Clc1ccc2[nH]ccc2c1N1CCN(Cc2ccccc2)CC1,-1.97909290063833,training
O=C(NCCCN1CCN(c2ccccc2)CC1)c1cccc2c1Cc1ccccc1-2,-2.63346845557959,training
Fc1ccc(C(OC2CC3CCC(C2)N3Cc2cccc3ccccc23)c2ccc(F)cc2)cc1,-2.04921802267018,training
Fc1ccc(C(OC2CC3CCC(C2)N3Cc2cc3ccccc3[nH]2)c2ccc(F)cc2)cc1,-1.72591163229505,training
Fc1ccc(C(OC2CC3CCC(C2)N3Cc2ccccc2)c2ccc(F)cc2)cc1,-1.80140371001736,training
CCCN1CCC[C@@H](c2cccc(OS(=O)(=O)c3ccc(C)cc3)c2)C1,-1.96378782734556,training
CCCN1CCC[C@@H](c2cccc(S(C)(=O)=O)c2)C1,-3.1156105116743,training
COc1ccccc1N1CCN(CNC(=O)c2ccc(Cl)cc2)CC1,-2.42813479402879,training
N#Cc1cccc([C@@H]2CCCN(CC3CC3)C2)c1,-2.71767050300226,training
O=C(NCN1CCN(c2ccccc2Cl)CC1)c1ccccc1,-2.24797326636181,training
CCCN1CCC[C@@H](c2cccc(Br)c2)C1,-2.23299611039215,training
CCCN1CCC[C@@H](c2cccc(CC#N)c2)C1,-2.70671778233676,training
CCN1CCC[C@@H](c2cccc(C#N)c2)C1,-2.71096311899528,training
O=S(=O)(Oc1cccc([C@@H]2CCCN(CCc3ccccc3)C2)c1)C(F)(F)F,-1.27875360095283,training
CCc1sccc1N1CCC[C@@H](c2cccc(C#N)c2)C1,-1.7481880270062,training
Cc1ccc(C(=O)NCN2CCN(c3ccccc3C#N)CC2)cc1,-2.57634135020579,training
N#Cc1ccccc1N1CCN(CNC(=O)c2ccc(Cl)cc2)CC1,-2.77815125038364,training
CCCN1CCC[C@@H](c2ccccc2)C1,-2.89042101880091,training
CCCc1cccc([C@@H]2CCCN(CCC)C2)c1,-1.93449845124357,training
CCCN1CCC[C@@H](c2cccc(SC)c2)C1,-2.14301480025409,training
CCCN1CCC[C@@H](c2cccc(S(=O)(=O)N(C)C)c2)C1,-2.23044892137827,training
Cc1cccc(C(=O)NCN2CCN(c3ccccc3Cl)CC2)c1,-2.66651798055488,training
CC(C)N1CCC[C@@H](c2cccc(C#N)c2)C1,-2.42813479402879,training
C1=C(c2ccccc2)CCN(C[C@@H]2CCC=C(c3ccccc3)C2)C1,-1.22010808804006,training
CCCN1CCC[C@@H](c2cccc(-c3ccsc3)c2)C1,-1.89209460269048,training
CCCN1CCC[C@@H](c2ccc(OS(=O)(=O)C(F)(F)F)cc2)C1,-3.055378331375,training
CCCN1CCC2c3cccc(OS(=O)(=O)C(F)(F)F)c3CCC21,-1.78532983501077,training
N#Cc1cccc([C@@H]2CCCN(CCCc3ccccc3)C2)c1,-1.55630250076729,training
Oc1ccc(C2=CCN(C[C@@H]3CCC=C(c4ccc(O)cc4)C3)CC2)cc1,-0.531478917042255,training
CCCN1CCC[C@@H](c2cccc(C)c2)C1,-2.75815462196739,training
CCCN1CCC[C@@H](c2cccc(CO)c2)C1,-3.1646502159343,valid
N#Cc1cccc([C@@H]2CCCNC2)c1,-2.80002935924413,training
Cc1ccc(C(=O)NCN2CCN(c3ccccc3Cl)CC2)cc1,-1.69019608002851,training
C=CCN1CCC[C@@H](c2cccc(C#N)c2)C1,-2.81822589361396,training
CCCN1CCC[C@@H](c2ccc(OS(=O)(=O)C(F)(F)F)c(OS(=O)(=O)C(F)(F)F)c2)C1,-2.52891670027765,training
