smiles,CHEMBL228_Ki,group
CN(C)Cc1ccccc1Sc1ccc(C#N)cc1N,-0.041392685158225,training
CN(C)Cc1ccccc1Sc1ccc(C(F)(F)F)cc1N,0.4814860601221125,training
COc1ccc(Sc2ccccc2CN(C)C)c(N)c1,-0.2764618041732441,training
CN(C)Cc1ccccc1Sc1ccc(Cl)cc1N,0.5686362358410126,training
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,0.6619864380828488,training
c1ccc(CC(c2ccccc2)c2ccncc2)cc1,-2.959041392321093,training
c1ccc(C(c2ccccc2)c2ccccn2)cc1,-4.544068044350276,training
c1ccc(C(c2ccccc2)c2ccncc2)cc1,-3.0644579892269186,training
c1ccc(C(c2ccccc2)c2cccnc2)cc1,-4.1003705451175625,training
CN(CCOC(c1ccccc1)c1ccccc1)C1CCN(CCCc2ccccc2)CC1,-3.146128035678238,training
OC1(c2ccc(Cl)cc2)c2cccc(F)c2C2=NCCN21,-1.5809249756756194,training
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,-1.6842467475153124,training
Fc1ccc(CCNC2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,-2.342422680822206,training
Oc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,-1.8864907251724816,training
CN(CCCc1ccccc1)C1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,-1.9395192526186185,training
c1ccc(CCCNC2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,-1.740362689494244,training
COc1cccc2c1C1=NCCN1C2(O)c1ccc(Cl)cc1,-2.9395192526186187,training
Fc1ccc(CCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,-2.544068044350276,training
COc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,-1.7474118078864231,training
OC1(c2ccccc2)c2ccccc2C2=NCCN21,-3.24551266781415,training
c1ccc(CN2CCC(NCCOC(c3ccccc3)c3ccccc3)CC2)cc1,-3.3344537511509307,test
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,-3.612783856719736,training
CN(C)CCCN1c2ccccc2CCc2ccccc21,-0.7866500343823126,valid
c1ccc(CCCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,-2.322219294733919,valid
c1ccc2c(c1)Cc1ccccc1C21CCNC1,-3.591064607026499,test
OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCCN21,-1.591064607026499,training
OC1(c2ccc(Cl)cc2)c2cc(Cl)c(Cl)cc2C2=NCCN21,-3.129367595722986,training
COC(=O)C1C(c2ccc(OC)c(OC)c2)CC2CCC1N2C,-1.662757831681574,training
c1ccc(CCCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,-2.505149978319906,training
COc1ccc2c(c1)C(O)(c1ccc(Cl)cc1)N1CCN=C21,-3.012837224705172,training
Fc1ccc(CCNCC2CCCN(CCOC(c3ccccc3)c3ccccc3)C2)cc1,-2.949390006644913,training
