smiles,CHEMBL262_Ki,group
COc1ccc(C(=O)Nc2nc3ccc(Cl)cc3s2)c(OC)c1,-2.7000023971422538,training
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,-3.59999981394342,training
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,-3.59999981394342,training
NC1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1,-2.300008202553813,training
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,-2.900000965153469,training
CCNc1nc(-c2ccc3[nH]ncc3c2)cs1,-3.5938396610812715,training
COc1c(-c2nc3ccccc3[nH]2)c(O)cc2oc(C)cc(=O)c12,-2.60000308662774,training
CCOC(=O)c1c[nH]n2c(=O)cc(-c3ccncc3)nc12,-2.500003068051693,training
CCC(N)(C#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12)CC,-3.1999991251967965,training
Oc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)cnn2n1,-1.0,training
CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)c(C(F)(F)F)c2)CC1,-0.041392685158225,training
Cc1cc2oc3ncc(OCc4ccccc4)c(-c4ccccc4)c3c2cc1O,-3.763427993562937,training
O=C(NC(CO)Cc1ccccc1)c1ccc(-c2ccncc2)cc1,-3.299999496116984,training
COc1ccccc1C(=O)Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12,-0.7000110623221123,training
Clc1cc(-c2c[nH]c3ncccc23)ncn1,-2.900000965153469,training
Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(OC(F)F)cc5)cc4)csc23)cn1,-2.300008202553813,training
COc1nc(N)c(C#N)c(-c2ccc(Cl)cc2Cl)c1C#N,-3.40000061697638,training
COc1ccc(OC)c(CNC(=O)c2cc(N)c(C#N)c(OC(C)C)n2)c1,-3.1999991251967965,training
Nc1ncnc2sccc12,-4.199999947261554,training
COc1ccc(CNc2c(Nc3ccc4[nH]ncc4c3)c(=O)c2=O)cc1,-1.8000293592441343,training
COc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,-1.0,training
CN(C)CC(=O)Nc1n[nH]c2ccc(-c3cn(Cc4ccccc4)nn3)cc12,-0.8000293592441343,training
Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(F)c(F)c3)n2)cc1,-1.3010299956639813,training
CCOC(=O)c1c(C)n(-c2ccc(I)cc2)c2c1cc(O)c1ccccc12,-3.500000321342936,training
Cc1cc(Nc2nc(Sc3ccc(NS(C)(=O)=O)cc3)nc3ccccc23)n[nH]1,-1.8260748027008264,training
c1ccc(-c2ccc3c(-c4ccnc(Nc5ccc6c(c5)OCCO6)n4)cnn3n2)cc1,-2.0791812460476247,training
c1ccc(CNc2cc(-c3c[nH]c4ncccc34)ncn2)cc1,-0.899984562549391,training
O=C(NC(CCO)c1ccccc1)c1ccc(-c2ccncc2)cc1,-3.100001582801352,training
CC(C)n1nnc2ccc(-c3c(-c4ccc(F)cc4F)nc4occn34)cc21,-3.100001582801352,training
COCCNc1cc(-c2c[nH]c3ncccc23)cc(Cl)n1,-2.099991233544684,training
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN5CCCC5)cnc(N)c34)cc2)c1,-2.900000965153469,training
CCCc1cn(-c2ccc3[nH]ncc3c2)nn1,-3.3066394410242617,training
CN(C)CCCC(=O)Nc1n[nH]c2nnc(-c3cccc(F)c3F)cc12,-1.899984562549391,training
CC(NC(=O)c1ccc(-c2ccncc2)cc1)c1ccccc1,-2.200001865406602,training
Nc1ncc(-c2ccc(OCCN3CCCCC3)cc2)nc1C(=O)Nc1cccnc1,-1.255272505103306,training
CC(C)S(=O)(=O)c1ccc(-c2cnc(N)c(-c3nnc(-c4ccccc4)o3)n2)cc1,-1.3424226808222062,training
COc1ccc(N/N=C2\C(=O)NN=C2c2ccncc2)cc1,-1.4771212547196624,training
Cc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccc(F)cc3)cc12,-1.299942900022767,training
Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3C3CC3)cc12,-0.899984562549391,training
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(F)c(F)cc12,-1.4000196350651586,training
CC1c2cccn2CCN1Cc1nc2scc(-c3ccco3)c2c(=O)[nH]1,-3.500000321342936,training
Fc1ccc(Nc2nccc(-c3c(-c4ccccc4)nn4ncccc34)n2)cc1F,-1.0,training
O=c1nc(-c2cc3c(Oc4ccc(I)cc4)cncc3s2)[nH]o1,-1.4999618655961902,training
Nc1cc(=O)[nH]n1-c1ccccn1,-4.29999993144297,training
CN(C)CC(=O)NC1CCCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)C1,-2.900000965153469,training
COc1cccc(C(C)NC(=O)c2ccc(-c3ccncc3)cc2)c1,-2.800001827817969,training
Fc1cnc(Nc2ccccc2)nc1Nc1ccccc1,-3.299999496116984,training
Cc1n[nH]c2ccc(-c3cncc(OCCN)c3)cc12,-3.40000061697638,training
COc1ccc(N/N=C2\C(=O)NN=C2c2ccccc2)cc1,-1.3010299956639813,training
CCCC(=O)Nc1n[nH]c2ccc(-c3nnn(Cc4ccccc4)c3-c3ccccc3)cc12,-0.4999618655961902,training
NC(COCc1ccccc1)COc1cncc(C=Cc2ccncc2)c1,-3.799999762890647,training
