smiles,CHEMBL244_Ki,group
N=C(N)c1ccc2oc(-c3cccc(-c4ccccc4)c3O)cc2c1,-3.832508912706236,training
NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)C2CC(c3ccccc3)=NO2)cc1,-4.041392685158225,training
O=C(NCC1CCN(c2ccncc2)CC1)c1cc2ccccc2n1Cc1cc(-c2ccc(Cl)s2)on1,-1.806179973983887,training
CC(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,-1.4471580313422192,training
COCCCC(NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)OCc1ccccc1)C(c1ccccc1)c1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,-0.8573324964312685,training
NS(=O)(=O)c1ccccc1-c1ccc(NC(=O)C2CC(c3ccc4c(c3[N+](=O)[O-])OCO4)=NO2)cc1,-3.380211241711606,training
O=C(Nc1ccc(Cl)cc1)c1cc(Cl)ccc1NC(=O)c1scc(Cn2cncn2)c1Cl,-0.2041199826559248,training
Cc1cc(N2CCC(N(C)C(=O)CCS(=O)(=O)c3ccc4cc(Cl)ccc4c3)CC2)ccn1,-1.1760912590556811,training
CC(C)c1cc(C(C)C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(C(=O)NCCN=C(N)N)CC2)c(C(C)C)c1,-3.6989700043360174,training
CCN(CC)CC(=O)N=S(C)(=O)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,-0.041392685158225,training
N=C(N)c1cccc(Oc2ccc(NC(=O)NCC(N)=O)c(Oc3cccc(C(=N)N)c3)n2)c1,-2.041392685158225,training
Cc1c(F)c(Oc2cccc(N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2NS(C)(=O)=O)c1F,-3.740362689494244,training
O=C1[C@@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCN1c1ccc2c(c1F)CCCNC2,0.0969100130080563,training
N=C(N)NCCC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,-4.431363764158987,training
O=C1c2c(c(C(F)(F)F)nn2-c2cccc(-c3n[nH]c(=O)[nH]3)c2)CCN1c1ccc(-c2ccccc2CN2CCCC2)cc1,0.3979400086720376,training
CN(C)Cc1nccn1-c1ccc(C(=O)N[C@H]2CCC[C@H]2NC(=O)c2ccc3c(Cl)c[nH]c3c2)cc1,-0.8512583487190752,training
N=C(N)c1cc2cc(-c3cccc(OCc4cccc(F)c4)c3)ccc2s1,-3.792391689498254,training
CC(C)(C(=O)Nc1ccc(-n2cnc3ccccc32)cc1)c1c[nH]c2ccc(C(=N)N)cc12,-0.3424226808222063,training
N#Cc1ccc(C(=O)NCC2CCN(c3ccncc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,-1.6434526764861874,training
CC(=N)N1CCC(Oc2ccc3nc(C(C)C)n(Cc4ccc5ccc(C(=N)N)cc5c4)c3c2)CC1,1.585026652029182,training
CC(C)(C)c1ccc(CCNS(=O)(=O)c2cc(C(=N)N)ccc2O)cc1,-1.4313637641589874,training
COc1ccc(NC(=O)[C@H]2CN(S(C)(=O)=O)C[C@@H]2C(=O)Nc2ccc(-n3ccccc3=O)cc2F)cc1,-2.6655809910179533,training
O=C(Nc1ccc(Cl)cc1)[C@H]1CN(CC2CC2)C[C@@H]1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,-1.662757831681574,training
N=C(N)c1ccc2ncn(CC(=O)c3ccc(-c4ccccc4)cc3)c2c1,-2.0791812460476247,training
Clc1ccc(-n2cncn2)c(Cc2nc3c(NCCC4CCCCN4)nccc3o2)c1,-0.5910646070264992,training
N=C(N)c1ccc(Oc2cc(Oc3ccc(C(=N)N)cc3)c(Cl)cc2Cl)cc1,-3.041392685158225,training
COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2ccccc2)cc1,-0.724275869600789,training
FC(F)(CNc1nccc2oc(Cc3cccc(Cl)c3)nc12)C1CCCCN1,-1.0791812460476249,training
CN1CCN(Cc2c(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cc3)sc3ccccc23)CC1,-1.3010299956639813,training
CCOC(=O)c1cc2ccc(OC3CCN(C(C)=N)CC3)cc2n1Cc1ccc2ccc(C(=N)N)cc2c1,0.2218487496163563,training
CS(=O)(=O)c1ccccc1N1CCC(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)CC1,-0.2304489213782739,training
CS(=O)(=O)NCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2ccc(Cl)c(N)c2)=NO1,-0.2304489213782739,training
N=C(N)c1cccc(Oc2ccc(NC(=O)c3ccccc3)c(Oc3cccc(C(=N)N)c3)n2)c1,-2.0791812460476247,training
CN([C@H]1CCN(CC(=O)N2CCCCC2)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,-1.8573324964312683,training
N/C(=N/O)N1CCC(CNC(=O)[C@@H]2CC[C@H]3CN(S(=O)(=O)CCc4ccccc4)CC(=O)N32)CC1,-1.146128035678238,training
COC(=O)CNC(=O)CC(CCc1ccc(C(=N)N)cc1)c1cccc(C(=N)N)c1,-3.380211241711606,training
CN(C)C(=N)c1ccc(NC(=O)c2nnnn2-c2ccc3cc(Cl)ccc3c2)c(F)c1,0.1549019599857432,training
COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)NC2CCN(c3ccccc3CN(C)C)CC2)cc1,-0.9444826721501688,training
N=C(N)c1ccc2[nH]c(-c3cccc(F)c3O)nc2c1,-2.949390006644913,training
N=C(N)c1cccc(Oc2c[n+]([O-])cc(Oc3cccc(C(=N)N)n3)n2)c1,-2.255272505103306,training
CC1CN(CCC2CCN(Cc3ccccc3)CC2)C(=O)N(c2cccc(C(=N)N)c2)C1,-2.6020599913279625,training
N=C(N)c1ccc(CC(=O)C(=O)O)c(OCCNC(=O)c2ccc(C(=O)N3CCCC3)cc2)c1,-0.4771212547196624,training
CC(C)N1CCC(NC(=O)c2cc3ccccc3n2Cc2ccc(Cl)cc2)CC1,-3.397940008672037,training
CN1CCN=C1N(C)Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,0.5228787452803376,training
CC(=N)N1CCC(C(=O)Nc2cccc(OCc3ccc(F)cc3)c2)CC1,-4.75815462196739,training
CC(C)CN1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,-2.1522883443830563,training
CCc1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1C/C=C/c1ccc(N)cc1,-1.869231719730976,training
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2Br)n(-c2cccc(C(=N)N)c2)n1,2.0,training
CCOC(=O)C(Oc1ccc2c(c1)CN(C(=N)N)CC2)c1ccc(O[C@H]2CCNC2)cc1,-2.6020599913279625,training
COc1ccc(C(=O)NCC2CCN(c3ccc(S(C)(=O)=O)cc3)CC2)cc1OCCc1ccc(Cl)cc1Cl,-4.0,training
O=C(Cn1cnc(NC(=O)c2ccc(Cl)s2)n1)Nc1ccc(-n2ccccc2=O)cc1F,-0.7781512503836436,training
Nc1c(OCCCO)cccc1OCc1cc(-c2ccc(Cl)s2)on1,-4.26245108973043,training
O=C(N[C@H]1CCC[C@H]1NC(=O)c1ccc(Cl)s1)c1ccc(C2(CN3CCCC3)CC2)cc1,0.2924298239020636,training
CC(=O)OC[C@H]1O[C@@H](OCCCOc2cccc(OCc3cc(-c4ccc(Cl)s4)on3)c2NC(=O)C2CCN(C(C)C)CC2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0.6020599913279624,training
CS(=O)(=O)c1ccccc1-c1ccc(N2CCC(NS(=O)(=O)c3cc4nc(Cl)ccc4s3)C2=O)c(F)c1,-0.3010299956639812,training
N=C(N)c1ccc(N)c(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4cccnc4)s3)C2=O)c1,-0.7781512503836436,training
COc1ccc2[nH]c(Cc3nc4cc(C(=N)N)ccc4[nH]3)nc2c1,-1.6020599913279625,training
COc1ccc(C(=O)NCC2CCN(C3CCCCC3)CC2)cc1OCCc1ccc(Cl)cc1Cl,-3.636186895198725,training
CC(C)CNC(=O)c1ccc(-c2ccccc2[C@@H]2C[C@H](c3ccccc3)c3cc(C(=N)N)ccc3N2)c(C(=O)O)c1,-3.041392685158225,training
CN1CC(C)(COc2ccc(C(=N)N)cc2)Oc2cc(N(Cc3ccc(F)c(F)c3)C(=O)C(=O)O)ccc21,-3.556302500767288,training
CC1(C)[C@H]2C[C@@H]1[C@]1(C)OB([C@H](CCCCN)NC(=O)Cn3nc(COCc4ccccc4)nc3Cc3ccccc3)O[C@@H]1C2,-3.204119982655925,training
COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CC[C@@H](O)C5)CC4)cc2)CC3)cc1,1.42021640338319,training
CNC(=O)CCC(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2cccc(NC(=O)CCN)c2)CC1,-4.643452676486188,training
O=C(Nc1ccc(Cl)cc1)c1cc(Cl)ccc1NC(=O)c1scc(Cn2cccn2)c1Cl,-0.3222192947339193,training
N=C(N)c1ccc(N2CCCCN(C3CCN(Cc4ccccc4)CC3)C2=O)cc1,-3.8750612633917,training
CNCCC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,0.2596373105057561,training
CN(C)Cc1nccn1-c1ccc(N2CCC(NS(=O)(=O)c3ncc(-c4ccc(Cl)s4)s3)C2=O)c(F)c1,-0.3617278360175928,training
CC1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3c(c2)C(=O)c2ccccc2C3=O)CC1,-3.3619996570450783,training
O=C1C(NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CCN1c1ccc(-n2cccn2)cc1F,-0.4313637641589873,training
CC(C)N1CCC(NC(=O)c2cc3ccccc3n2CC(=O)Nc2ccc(Cl)cn2)CC1,-0.0,training
CCOC(=O)[C@]1(C)CCC[C@]2(C)[C@@H]1CC[C@@]13C/C(=N\OC/C=C/c4ccc(-c5cnco5)cc4)[C@@](C)(CC[C@@H]21)C3,-3.285782273779395,training
O=C(Nc1ccc(Cl)cc1)c1cc(Cl)ccc1NC(=O)c1scc(CNCCCn2ccnc2)c1Cl,-0.6627578316815741,training
N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc(-c4ccncc4)s3)C2=O)c1,-1.740362689494244,training
COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2c[nH]cn2)cc1,-0.4771212547196624,training
N=C(N)c1cccc(Oc2nc(Oc3cccc(C(=N)N)c3)c(Cl)cc2Cl)c1,-2.113943352306837,training
NC(=O)c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,-0.7075701760979364,training
CNc1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccc(OC)cc4)c3C2=O)cc1,-2.785329835010767,training
N=C(N)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3O)nc2c1,-3.322219294733919,training
Nc1ncnc2cc(CN3CCN(S(=O)(=O)c4nc5cc(Cl)ccc5[nH]4)CC3=O)ccc12,-0.4771212547196624,training
COC(=O)Nc1ccc(S(=O)(=O)C(C)C)c([C@H]2CCCN2C(=O)[C@H](Nc2ccc3c(N)nccc3c2)c2cc(C)ccc2F)c1,-3.7323937598229686,training
CC(=N)N1CCC(Oc2ccc3c(c2)ncn3Cc2ccc3ccc(C(=N)N)cc3c2)CC1,-0.7993405494535817,training
Cc1cc(C(=O)N[C@@H]2CCC[C@@H]2NC(=O)c2ccc(-n3ccccc3=O)cc2)ccc1Cl,-2.1398790864012365,training
CC(c1ccc(N2CC[C@H](NS(=O)(=O)c3ccc4cc(Cl)ccc4c3)C2=O)c(F)c1)N1CCCC1,-0.3010299956639812,training
CC(=N)N1CCC(Oc2ccc(C(Oc3ccc4c(c3)CN(C(=N)N)CC4)C(=O)O)cc2)CC1,-1.740362689494244,training
Cc1cc(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)n(-c2ccc(N)cc2)n1,-3.4771212547196626,training
CCOC(=O)Nc1cccc(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(CCN)CC2)c1,-4.146128035678238,training
O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(-c2ccccc2N2CCCNCC2)cc1,-0.255272505103306,training
N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2cccc(-c3ccc(F)cc3)c2)C(=O)N2CCC(CCN)CC2)c1,-3.049218022670181,training
COc1cc(N2CCC(CNC(=O)c3ccc(OC)c(OCCc4ccc(Cl)cc4Cl)c3)CC2)nc(OC)n1,-4.0,training
N=C(N)c1cc2cc(-c3cccc(OCc4ccccc4)c3)ccc2s1,-4.1702617153949575,training
COc1cc([C@@H]2Nc3ccc(C(=N)N)cc3[C@H]3c4ccccc4C[C@@H]23)c(-c2ccc(C(=O)O)cc2)cc1O,-3.113943352306837,training
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(-c4ccccc4CN4CCCC4)cc2)CC3)cc1,0.5228787452803376,training
COc1ccc2ccc(S(=O)(=O)N[C@H]3CCN(Cc4ccc(C(=N)N)o4)C3=O)cc2c1,-2.7558748556724915,training
N=C(N)c1ccc2c(c1)[C@@H](c1ccccc1)C[C@@H](c1cc(N)cc(-c3ccccc3C(=O)O)c1)N2,-1.7558748556724917,training
O=C(Nc1cccc(OCc2ccc(F)cc2F)c1)C1CCN(c2ccncc2)CC1,-3.9444826721501687,training
COc1ccc(-n2nc(Cn3ncnn3)c3nc(C)n(-c4ccc(-c5ccccc5CN5CCCC5)cc4)c(=O)c32)cc1,-0.2787536009528289,training
CCOC(=O)CN1CCCCC1CCNc1nccc2oc(Cc3cc(Cl)ccc3-n3cncn3)nc12,-0.3424226808222063,training
Cc1ncn(-c2cc(Cl)c(C(=O)NC[C@@H](c3cccc(F)c3)c3nc4ccc(Cl)cc4[nH]3)c(Cl)c2)n1,-4.316389751073196,training
COC(=O)C(Cc1ccccc1)C(=O)Nc1ccc2c(c1)OC(C)(COc1ccc(C(=N)N)cc1)CN2C,-4.549003262025788,training
N=C(N)c1ccc2[nH]c(-c3cc(Cl)cc(-c4ccccc4)c3O)cc2c1,-2.531478917042255,training
CN1CCN=C1c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3cc(Cl)ccc3c2)c(F)c1,-0.0791812460476248,training
CC(C)N(CCNC(N)=O)C(=O)[C@H](C)N1CC[C@H](N(CC(N)=O)S(=O)(=O)c2ccc3cc(Cl)ccc3c2)C1=O,-0.0,training
COC(=O)[C@H]1CCCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)C1,-4.2550000204901295,training
Nc1noc2ccc(-n3nc(C(F)(F)F)c4ccc(-c5ccc(N6CCCCC6=O)cc5F)c(F)c43)cc12,-1.359835482339888,training
O=C(N[C@H]1CCCC[C@H]1NC(=O)c1cc2ccc(Cl)cc2s1)c1ccc(-n2ccccc2=O)cc1,-1.2041199826559248,training
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC1CCc2nn(C)cc2C1,-4.955206537541942,training
CN(C)c1cccc(Oc2cc(C(=O)O)cc(Oc3cc(C(=N)N)ccc3O)n2)c1,-1.0791812460476249,training
COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1scc(CN(C)CC(O)CO)c1Cl,0.585026652029182,training
CS(=O)(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cc2)[C@@H](C(=O)Nc2ccc(N3CCOCC3=O)cc2)C1,-1.380211241711606,training
COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(N)CC4)cc2)CC3)cc1,0.1079053973095195,training
N=C(N)c1cccc(-c2noc(CO)c2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,0.3010299956639812,training
CCOc1cc(C(Nc2ccc3c(N)nccc3c2)C(=O)NCc2ccccc2)ccc1OC(C)C,-3.770852011642144,training
CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccccc4C(N)=O)c3C2=O)cc1,-0.4313637641589873,training
Cc1ccc(CCOc2cc(C(=O)NCC3CCN(c4ccncc4)CC3)ccc2F)cc1,-2.3138672203691533,training
O=C(Nc1ccc(Cl)s1)[C@H]1CN(CC(F)F)C[C@@H]1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,-1.5563025007672873,training
N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2cccc(NC(=O)CCN)c2)C(=O)N2CCC(NC(=O)Nc3ccccc3)CC2)c1,-3.5327543789924976,training
Nc1cc(C2=NOC(CNS(=O)(=O)Cc3ccccc3)(C(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cn3)C2)ccc1Cl,-0.3424226808222063,training
O=C(N[C@H]1C[C@H](C(=O)NC2CC2)C[C@H]1NC(=O)c1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1,-0.2041199826559248,training
CC(C)NC(=O)c1ccc(-c2cccc([C@@H]3C[C@](C)(c4ccccc4)c4cc(C(=N)N)ccc4N3)c2)c(C(=O)O)c1,-3.1172712956557644,training
CCOC(=O)CN(Cc1ccc(F)c(F)c1)c1ccc2c(c1)OC(C)(COc1ccc(C(=N)N)cc1)CN2C,-3.1760912590556813,training
NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CCc1ccc(O)cc1)NCC(=O)O,-0.919078092376074,training
COc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1ccc(-n2ccccc2=O)cc1,1.8860566476931635,training
CC(C)(C)S(=O)(=O)c1ccc2cc1CNC(=O)C(Nc1ccc3c(N)nccc3c1)c1ccc(cc1)CCCC(=O)N2,-3.681241237375587,training
