smiles,CHEMBL238_Ki,group
CC(C)(C)CCC1(C(=O)c2ccc(Cl)c(Cl)c2)CCNC1,-0.7114275825367925,training
CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(F)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,-1.0791812460476249,training
CNCc1cc(C(=O)N2CCN(C(C)C)CC2)ccc1Oc1ccc(Cl)c(Cl)c1,-2.5185139398778875,training
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,-2.7234556720351857,training
CN1CCCCC(c2ccc(Cl)c(Cl)c2)C1,-0.9030899869919436,training
CCCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCCC1,-2.1583624920952498,training
COC(=O)[C@H](c1cccc(I)c1)[C@H]1CCCCN1Cc1ccccc1N=[N+]=[N-],-3.0461047872460387,training
CON(C)C(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,-3.806179973983887,training
COc1ccc(O[C@@H](c2ccccc2)[C@@H]2CNCCO2)c(Cl)c1,-3.037426497940624,training
OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCOc1ccc(F)cc1,-2.792391689498254,training
COC(=O)[C@H]1[C@@H](c2ccc(C)c(I)c2)C[C@@H]2CC[C@H]1N2,-2.0499928569201424,training
CN1C2CCC1[C@@H](C(=O)NCc1ccc(CCNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)cc1)[C@@H](c1ccc(Cl)cc1)C2,-1.3010299956639813,training
COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@H]2CC[C@H]1N2C,-1.1020905255118367,training
Cc1c(F)cccc1C(=O)N(CC(C)C)[C@H]1CCNC1,-3.206825876031849,training
C=CCC(OC)[C@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,-0.1528995963937474,training
CCN(CC)CCCOC(=O)N1c2ccccc2Sc2ccccc21,-3.778151250383644,training
CCOC(=O)C1=C(c2cccc([N+](=O)[O-])c2)CCNC1,-4.313867220369153,training
O=C(Cc1ccc2ccccc2c1)N1c2ccccc2Sc2ccccc21,-3.8195439355418688,training
COc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,-3.3010299956639813,training
Fc1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,-1.8976270912904407,training
CCNCc1ccccc1Sc1ccc(C)cc1N,-3.3265406685165617,training
Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,-2.7259116322950483,training
CN1[C@H]2CC[C@@H]1[C@@H](C(=O)OCc1ccccc1)[C@@H](c1ccc(Cl)c(Cl)c1)C2,-1.5399538416563967,training
CCCC(C(=O)c1ccc(-c2cccs2)cc1)N1CCCC1,-2.6627578316815743,training
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,-2.826722520168992,training
C=C1CN2C3CCC2C1C(c1ccc(I)cc1)C3,-0.9283958522567138,training
CCc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1I,-2.5299946730691416,training
Fc1cc(F)cc(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1,-2.0,training
CCCCC1CNCCN1c1ccc2[nH]ncc2c1,-1.4999618655961902,training
CCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,-2.661812685537261,training
Fc1cccc(C2CCNCC2)c1OCc1ccccc1,-3.8674674878590514,training
O=C(Cc1ccc(F)cc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,-1.7323937598229686,training
C1=CCC(c2cc3ccccc3o2)CNC1,-1.3617278360175928,training
CC(C)CN(C(=O)c1cccc(Cl)c1)[C@H]1CCNC1,-3.123851640967086,training
Cc1ccc(C2OC(=O)OC3(c4ccc(C)cc4)CCN(C)CC23)cc1,-3.913283901760418,training
COc1c(F)cccc1CC(c1ccccc1)N1CCNCC1,-3.833147111912785,training
CCOc1ccc2c(c1)CN(C)CC2c1ccccc1,-2.322219294733919,training
CN(C)Cc1ccccc1Sc1ccc(Cl)cc1N,-2.060697840353612,training
CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,-3.5728716022004803,training
CCCCc1ccc([C@H]2C[C@@H]3CC[C@@H](N3)[C@H]2C(=O)OC)cc1I,-2.570005576761788,training
c1ccc(Oc2ncccc2C2CCNCC2)cc1,-3.634477270160732,training
CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,-3.3153404766272883,training
c1ccc(COc2ccccc2C2CCNCC2)cc1,-3.0,training
Cc1cccc2nc(C(=O)C3(CCC(C)(C)C)CCNC3)ccc12,-0.0,training
